5,1.7e-05
10,1.9e-05
20,2.3e-05
30,4.7e-05
40,5.6e-05
50,7.7e-05
60,0.000161
70,0.000203
80,0.000243
90,0.000278
100,0.000388
100,0.000552
200,0.002098
300,0.005873
400,0.014685
500,0.023861
600,0.039476
700,0.06842
800,0.113988
900,0.129798
1000,0.174032
1100,0.238028
1200,0.334474
1300,0.391592
1400,0.525545
1500,0.639742
1600,0.840813
1700,0.87438
1800,1.05218
1900,1.19929
2000,1.30916
2100,1.54681
2200,1.80314
2300,2.07094
2400,2.28064
2500,2.54582
2600,2.8493
2700,3.2575
2800,3.63283
2900,4.06428
3000,4.43975
3100,4.88613
3200,5.46762
3300,5.76586
3400,6.34497
3500,6.96063
3600,7.52191
3700,8.14511
3800,8.87202
3900,9.75497
4000,10.4298
4100,11.2192
4200,12.1503
4300,12.8208
4400,13.7836
4500,14.5719
4600,15.5415
4700,16.7241
4800,17.5106
4900,18.9824
5000,20.0878
5100,21.3434
5200,22.7277
5300,23.894
5400,24.9174
5500,26.6344
5600,27.7085
5700,29.2981
5800,31.1935
5900,32.346
6000,34.2961
6100,36.2161
6200,38.1729
6300,39.415
6400,41.8232
6500,43.4059
6600,45.678
6700,47.4448
6800,49.6224
6900,51.9523
7000,54.1854
7100,57.2382
7200,58.7281
7300,61.1511
7400,63.688
7500,66.6496
7600,68.6765
7700,72.0258
7800,74.6917
7900,78.1314
8000,81.1034
8100,84.8261
8200,87.033
8300,90.2624
8400,93.0665
8500,96.2959
8600,99.9723
8700,104.981
8800,107.574
8900,112.064
9000,114.05
9100,118.191
9200,122.156
9300,125.657
9400,129.917
9500,136.22
9600,142.623
9700,142.639
9800,148.303
9900,155.6
10000,156.324
