0.00,0.00,0.0,100
0.00,0.00,0.0,80
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,75
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,88
0.01,0.00,0.01,100
0.02,0.00,0.02,96
0.03,0.00,0.04,95
0.04,0.01,0.06,98
0.08,0.01,0.09,98
0.11,0.01,0.13,99
0.16,0.01,0.17,99
0.22,0.00,0.23,99
0.32,0.00,0.32,99
0.35,0.01,0.37,99
0.43,0.03,0.46,99
0.56,0.02,0.58,99
0.67,0.02,0.7,99
0.88,0.03,0.91,99
1.02,0.04,1.49,71
1.04,0.06,1.1,99
1.28,0.04,1.32,99
1.44,0.06,1.5,99
1.65,0.04,1.69,99
1.79,0.06,1.86,100
2.18,0.05,2.24,99
2.44,0.07,2.52,99
2.59,0.07,2.66,99
3.08,0.07,3.15,99
3.27,0.06,3.34,100
3.74,0.07,3.81,99
4.10,0.08,4.19,99
4.54,0.08,4.65,99
5.14,0.09,5.23,99
5.30,0.09,5.4,99
6.04,0.12,6.16,100
6.50,0.11,6.62,99
7.59,0.13,7.73,99
7.73,0.13,7.87,99
8.72,0.13,8.86,99
9.20,0.16,9.37,99
10.04,0.16,10.2,99
10.51,0.17,10.69,99
11.87,0.17,12.07,99
11.78,0.21,12.0,99
13.89,0.19,14.09,99
14.85,0.24,15.17,99
15.70,0.20,15.91,99
15.34,0.26,15.61,99
18.09,0.25,18.35,99
18.93,0.29,19.23,99
18.73,0.23,18.97,99
21.29,0.24,21.56,99
21.93,0.25,22.19,99
22.44,0.29,22.74,99
23.87,0.31,24.21,99
25.38,0.34,25.75,99
27.22,0.32,27.56,99
29.37,0.35,29.75,99
31.43,0.33,31.77,99
29.67,0.35,30.03,99
32.16,0.32,32.49,99
32.32,0.35,32.67,99
36.37,0.41,36.81,99
39.66,0.40,40.09,99
40.61,0.35,40.98,99
42.76,0.41,43.2,99
44.01,0.47,44.52,99
46.55,0.42,47.02,99
50.42,0.49,50.94,99
53.50,0.43,53.99,99
55.24,0.46,55.85,99
56.63,0.51,57.31,99
58.57,0.52,59.12,99
61.48,0.49,62.02,99
64.44,0.57,65.09,99
66.45,0.57,67.06,99
69.01,0.53,69.59,99
71.94,0.63,72.66,99
74.88,0.57,75.5,99
77.90,0.62,78.57,99
80.68,0.62,81.36,99
83.92,0.65,84.63,99
87.14,0.63,87.83,99
90.31,0.69,91.03,99
93.35,0.67,94.1,99
96.65,0.69,97.41,99
100.18,0.63,100.9,99
103.36,0.73,104.2,99
106.57,0.72,107.36,99
111.02,0.76,111.87,99
113.74,0.72,114.52000000000001,99
118.32,0.83,119.25999999999999,99
122.45,0.77,123.29,99
126.95,0.86,127.87,99
125.89,0.85,126.85,99
130.25,0.80,131.15,99
133.59,0.82,134.48,99
132.46,0.82,133.34,99
134.12,0.90,135.03,99
137.50,0.76,138.28,99
140.99,0.87,141.9,99
