5,1.6e-05
10,1.8e-05
20,2.2e-05
30,3.9e-05
40,5.9e-05
50,7.1e-05
60,0.000103
70,0.00014
80,0.00026
90,0.000251
100,0.000336
100,0.000353
200,0.002529
300,0.005619
400,0.012579
500,0.022699
600,0.038273
700,0.058222
800,0.088037
900,0.125961
1000,0.173581
1100,0.225268
1200,0.315023
1300,0.367814
1400,0.458318
1500,0.577634
1600,0.693201
1700,0.907309
1800,1.0498
1900,1.09003
2000,1.31461
2100,1.49539
2200,1.6826
2300,1.84874
2400,2.22819
2500,2.50605
2600,2.64956
2700,3.1442
2800,3.32611
2900,3.79715
3000,4.17818
3100,4.61152
3200,5.21803
3300,5.38147
3400,6.14223
3500,6.60076
3600,7.70611
3700,7.84393
3800,8.83222
3900,9.33901
4000,10.1753
4100,10.6631
4200,12.0132
4300,11.9702
4400,14.0516
4500,15.048
4600,15.8705
4700,15.5743
4800,18.3111
4900,19.1889
5000,18.9285
5100,21.4975
5200,22.1426
5300,22.6922
5400,24.1399
5500,25.6787
5600,27.4962
5700,29.6712
5800,31.7113
5900,29.9759
6000,32.4337
6100,32.616
6200,36.7268
6300,40.0106
6400,40.9027
6500,43.1134
6600,44.4223
6700,46.8988
6800,50.8513
6900,53.8606
7000,55.6136
7100,57.0749
7200,59.0166
7300,61.8982
7400,64.9186
7500,66.939
7600,69.4552
7700,72.4811
7800,75.3667
7900,78.434
8000,81.2155
8100,84.473
8200,87.6717
8300,90.8933
8400,93.925
8500,97.2388
8600,100.719
8700,103.987
8800,107.187
8900,111.67
9000,114.353
9100,119.038
9200,123.106
9300,127.691
9400,126.625
9500,130.924
9600,134.279
9700,133.164
9800,134.898
9900,138.138
10000,141.742
