0.0 , 0.0 , 0.0 , 0.004714045207910317
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0 , 0.0
0.0 , 0.004714045207910317 , 0.0 , 0.004714045207910317
0.01 , 0.0 , 0.0 , 0.0
0.02 , 0.004714045207910317 , 0.004714045207910317 , 0.004714045207910316
0.03 , 0.0047140452079103175 , 0.0 , 0.0
0.05 , 0.004714045207910314 , 0.0 , 0.004714045207910321
0.08 , 0.009428090415820635 , 0.004714045207910317 , 0.008164965809277263
0.13 , 0.004714045207910321 , 0.0 , 0.004714045207910321
0.18 , 0.009428090415820628 , 0.004714045207910317 , 2.7755575615628914e-17
0.24 , 0.018856180831641256 , 0.004714045207910317 , 0.01247219128924647
0.3 , 0.020548046676563247 , 0.004714045207910317 , 0.016329931618554536
0.36 , 0.009428090415820642 , 0.004714045207910317 , 0.008164965809277268
0.47 , 0.014142135623730937 , 0.004714045207910317 , 0.016996731711975948
0.56 , 0.02054804667656323 , 0.009428090415820633 , 0.029439202887759468
0.72 , 0.024944382578492918 , 0.004714045207910316 , 0.021602468994692887
0.84 , 0.0329983164553722 , 0.004714045207910318 , 0.03858612300930075
1.03 , 0.04082482904638629 , 0.008164965809277261 , 0.053124591501697474
1.2 , 0.02867441755680878 , 0.004714045207910318 , 0.03265986323710907
1.36 , 0.044969125210773425 , 0.004714045207910318 , 0.04082482904638625
1.65 , 0.09741092797468304 , 0.0047140452079103175 , 0.10984838035522722
1.84 , 0.08730533902472529 , 0.004714045207910314 , 0.08286535263104033
2.05 , 0.024494897427831713 , 0.018856180831641263 , 0.036817870057290994
2.4 , 0.09877021593352697 , 0.0 , 0.09877021593352704
2.64 , 0.09392668535736912 , 0.008164965809277263 , 0.10208928554075704
3.12 , 0.13021349989749745 , 0.01414213562373095 , 0.14079141387961913
3.4 , 0.10424330514074591 , 0.01414213562373095 , 0.10033277962194939
3.91 , 0.12027745701779129 , 0.02054804667656325 , 0.10873004286866716
4.0 , 0.12498888839501768 , 1.3877787807814457e-17 , 0.13441230102437307
4.39 , 0.10208928554075702 , 0.01414213562373095 , 0.10708252269472666
4.86 , 0.16819301082057136 , 0.008164965809277263 , 0.17613126418163857
5.39 , 0.041096093353126736 , 0.012472191289246471 , 0.04966554808583799
5.86 , 0.11556623882239815 , 0.009428090415820628 , 0.12727922061357835
6.41 , 0.07788880963698616 , 0.004714045207910314 , 0.07542472332656514
6.87 , 0.36110940170535577 , 0.0 , 0.36110940170535577
7.51 , 0.13140268896284657 , 0.008164965809277263 , 0.12283683848458846
8.22 , 0.06531972647421815 , 0.008164965809277268 , 0.06599663291074459
9.55 , 0.2993697082575693 , 0.008164965809277256 , 0.31822423959633656
9.63 , 0.10208928554075702 , 0.01414213562373095 , 0.09533566430716746
10.47 , 0.0694422221866655 , 0.008164965809277268 , 0.07363574011458161
11.0 , 0.2978067979225604 , 0.004714045207910308 , 0.3286673427984938
11.94 , 0.1915434386474483 , 0.012472191289246473 , 0.21771541057077218
12.85 , 0.08576453553512367 , 0.004714045207910321 , 0.08602325267042664
13.63 , 0.07586537784494028 , 0.008164965809277268 , 0.08640987597877181
14.8 , 0.1675974011996872 , 0.008164965809277256 , 0.16539514973407066
15.75 , 0.15151090903151315 , 0.004714045207910321 , 0.16062378404209032
16.61 , 0.07408703590297609 , 0.01699673171197594 , 0.07930251502246914
17.89 , 0.11728408057172755 , 0.004714045207910321 , 0.13597385369580794
19.05 , 0.2411546299691456 , 0.0 , 0.24993332444207297
20.1 , 0.2807529558566078 , 0.03559026084010437 , 0.22015146301277905
21.48 , 0.44274396915398245 , 0.016996731711975962 , 0.4157723736212723
22.46 , 0.3946587837050582 , 0.021602468994692862 , 0.41665333311999303
24.02 , 0.1721110752456746 , 0.014142135623730963 , 0.16048537489614373
25.14 , 0.5895949645495814 , 0.012472191289246459 , 0.6057685660015342
26.71 , 0.5076963221804507 , 0.02943920288775949 , 0.5256107558513865
28.06 , 0.7658111168340833 , 0.020548046676563275 , 0.7541146390893675
29.75 , 0.4403281604540971 , 0.014142135623730963 , 0.4524255617103102
32.74 , 0.70315163529798 , 0.03559026084010435 , 0.7120081148101854
34.17 , 0.9929865166366658 , 0.012472191289246483 , 1.0019425576792775
35.65 , 0.31496031496047444 , 0.04027681991198192 , 0.3558089374931428
36.84 , 0.5200213670823768 , 0.03858612300930076 , 0.5355993527504178
