0.00,0.01,0.01,93
0.00,0.00,0.0,85
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.01,0.00,0.01,94
0.02,0.00,0.02,100
0.03,0.00,0.04,97
0.05,0.00,0.06,98
0.08,0.00,0.09,97
0.13,0.01,0.14,99
0.18,0.00,0.18,100
0.24,0.02,0.26,99
0.30,0.01,0.32,98
0.36,0.01,0.38,98
0.47,0.02,0.5,99
0.56,0.03,0.6,99
0.72,0.02,0.74,100
0.84,0.04,0.9,99
1.03,0.04,1.09,99
1.20,0.04,1.24,99
1.36,0.03,1.4,99
1.65,0.05,1.71,100
1.84,0.05,1.9,99
2.05,0.05,2.1,100
2.40,0.06,2.47,99
2.64,0.07,2.71,99
3.12,0.05,3.18,99
3.40,0.10,3.53,99
3.91,0.09,4.02,99
4.00,0.09,4.11,99
4.39,0.09,4.48,99
4.86,0.09,4.96,99
5.39,0.12,5.55,99
5.86,0.10,5.98,99
6.41,0.11,6.53,99
6.87,0.13,7.01,99
7.51,0.12,7.64,99
8.22,0.13,8.36,99
9.55,0.13,9.72,99
9.63,0.16,9.82,99
10.47,0.17,10.64,99
11.00,0.18,11.2,99
11.94,0.18,12.13,99
12.85,0.20,13.06,99
13.63,0.19,13.86,99
14.80,0.17,14.98,99
15.75,0.20,15.97,99
16.61,0.24,16.86,99
17.89,0.23,18.14,99
19.05,0.24,19.33,99
20.10,0.22,20.32,99
21.48,0.24,21.72,99
22.46,0.26,22.74,99
24.02,0.25,24.28,99
25.14,0.27,25.47,99
26.71,0.34,27.1,99
28.06,0.34,28.42,99
29.75,0.30,30.06,99
32.74,0.41,33.23,99
34.17,0.37,34.58,99
35.65,0.36,36.04,99
36.84,0.44,37.29,99
38.22,0.42,38.67,99
39.78,0.46,40.28,99
42.04,0.40,42.49,99
44.04,0.42,44.48,99
46.08,0.41,46.57,99
48.07,0.42,48.52,99
50.23,0.47,50.74,99
52.44,0.47,52.98,99
54.75,0.47,55.26,99
57.11,0.49,57.74,99
59.84,0.50,60.39,99
62.09,0.53,62.63,99
64.68,0.52,65.27,99
67.11,0.58,67.7,99
69.63,0.64,70.33,99
73.01,0.61,73.71000000000001,99
75.34,0.58,75.97,99
78.56,0.63,79.31,99
81.60,0.62,82.3,99
84.93,0.70,85.76,99
87.57,0.67,88.28999999999999,99
91.02,0.75,91.88,99
94.04,0.68,94.78999999999999,99
97.50,0.79,98.4,99
101.51,0.76,102.3,99
104.74,0.80,105.68,99
108.59,0.72,109.53,99
112.42,0.87,113.44,99
115.66,0.77,116.5,99
119.54,0.85,120.43,99
124.18,0.78,125.01,99
128.23,0.93,129.22,99
131.40,0.83,132.31,99
135.90,0.93,136.97,99
140.20,0.88,141.18,99
145.35,0.98,146.41,99
149.34,0.91,150.38,99
153.04,0.93,153.99,99
158.96,0.98,160.0,99
