0.00,0.01,0.01,100
0.00,0.00,0.0,66
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.01,0.00,0.01,100
0.02,0.00,0.02,100
0.03,0.00,0.04,97
0.06,0.00,0.06,100
0.10,0.00,0.11,100
0.12,0.01,0.14,99
0.16,0.01,0.18,98
0.24,0.01,0.25,99
0.32,0.01,0.34,99
0.38,0.01,0.4,99
0.44,0.02,0.47,99
0.58,0.03,0.62,99
0.68,0.02,0.7,99
0.76,0.04,0.81,99
0.93,0.02,0.96,99
1.13,0.03,1.16,99
1.30,0.04,1.35,99
1.48,0.04,1.52,99
1.70,0.06,1.77,99
1.99,0.05,2.05,99
2.22,0.06,2.29,99
2.53,0.05,2.59,99
2.90,0.05,2.96,99
3.23,0.10,3.34,99
3.72,0.12,3.84,99
4.01,0.09,4.12,99
4.51,0.06,4.58,99
4.78,0.11,4.9,99
5.45,0.09,5.56,99
6.11,0.12,6.25,99
6.40,0.12,6.53,99
7.53,0.13,7.67,99
7.64,0.11,7.77,99
8.14,0.14,8.3,99
8.91,0.14,9.05,100
9.51,0.16,9.67,99
10.38,0.16,10.56,99
11.14,0.18,11.35,99
11.83,0.17,12.01,99
12.75,0.19,12.94,99
13.68,0.20,13.9,99
14.68,0.19,14.88,99
15.59,0.20,15.82,99
16.72,0.20,16.92,99
17.67,0.22,17.9,99
18.73,0.24,18.98,99
20.13,0.23,20.37,99
21.19,0.27,21.47,99
22.53,0.31,22.92,99
23.66,0.28,23.95,99
26.03,0.30,26.38,99
27.66,0.32,28.02,99
29.81,0.31,30.13,99
30.60,0.30,30.96,99
32.82,0.33,33.19,99
34.08,0.38,34.63,99
35.77,0.45,36.43,99
35.87,0.37,36.32,99
38.75,0.39,39.2,99
40.71,0.43,41.34,99
42.70,0.48,43.34,99
43.11,0.42,43.62,99
45.84,0.44,46.4,99
49.22,0.49,49.81,99
51.89,0.46,52.39,99
51.91,0.46,52.44,99
55.71,0.52,56.29,99
59.78,0.44,60.3,99
62.64,0.50,63.19,99
60.90,0.55,61.52,99
63.94,0.50,64.48,99
66.08,0.55,66.7,99
68.50,0.57,69.11,99
72.12,0.58,72.75,99
74.34,0.65,75.13,99
78.66,0.58,79.34,99
82.63,0.57,83.26,99
85.32,0.57,85.99,99
87.25,0.67,87.98,99
89.30,0.62,90.07,99
92.05,0.74,92.95,99
99.47,0.73,100.36,99
99.16,0.70,99.95,99
103.53,0.67,104.35,99
108.59,0.75,109.47,99
113.47,0.84,114.44,99
115.18,0.87,116.3,99
118.63,0.86,119.65,99
122.04,0.82,122.98,99
124.90,0.88,125.91,99
130.65,0.89,131.72,99
135.87,0.93,137.03,99
138.01,0.89,138.99,99
143.86,0.97,145.05,99
148.13,0.96,149.2,99
152.54,0.89,153.5,99
156.33,0.89,157.32999999999998,99
