5,0.002,0.019
10,0.004,0.013
20,0.008,0.012
30,0.016,0.015
40,0.025,0.024
50,0.061,0.039
60,0.062,0.036
70,0.095,0.054
80,0.142,0.063
90,0.266,0.094
100,0.253,0.091
100,0.246,0.091
200,2.214,0.347
300,4.814,0.762
400,11.756,1.635
500,21.999,2.126
600,37.128,3.561
700,56.826,4.689
800,83.715,6.857
900,133.985,8.858
1000,171.874,10.914
1100,246.647,12.982
1200,301.82,16.241
1300,358.181,19.228
1400,473.852,23.248
1500,575.836,25.094
1600,700.981,37.295
1700,848.608,40.716
1800,1032.13,50.715
1900,1180.54,58.247
2000,1325,62.848
2100,1609.71,81.414
2200,1806.55,80.334
2300,2002.06,93.964
2400,2355.99,100.45
2500,2586.03,112.786
2600,3035.73,132.15
2700,3384.21,136.132
2800,3842.08,160.344
2900,3935.77,155.675
3000,4302.29,167.283
3100,4763.99,179.853
3200,5281.03,204.194
3300,5755.18,208.149
3400,6293.7,219.459
3500,6750.4,237.709
3600,7362.4,253.642
3700,8067.88,273.792
3800,9403.86,290.096
3900,9483.62,309.762
4000,10299.4,319.239
4100,10825.8,341.473
4200,11745,361.185
4300,12651.9,377.232
4400,13391.5,400.841
4500,14533.6,415.787
4600,15490.7,439.667
4700,16351.9,468.573
4800,17619.7,476.28
4900,18786.1,501.432
5000,19757.9,521.01
5100,21133.8,548.577
5200,22106.7,581.973
5300,23635,597.775
5400,24796,620.803
5500,26398.3,651.418
5600,27678.2,681.034
5700,29294.2,703.942
5800,32395.1,750.872
5900,33750.9,763.354
6000,35164.1,815.226
6100,36416.7,816.163
6200,37755.1,844.032
6300,39338.2,871.709
6400,41345,1070.73
6500,43470.1,940.411
6600,45503.2,987.415
6700,47425,1019.53
6800,49610,1051.91
6900,51812.7,1082.72
7000,54076.2,1104.99
7100,56508,1153.78
7200,59109.9,1190.71
7300,61296.6,1247.68
7400,63914.6,1265.66
7500,66310.3,1301.67
7600,68889.1,1350.44
7700,72235.2,1380.97
7800,74433.9,1434.45
7900,77731.6,1472.68
8000,80597.3,1594.85
8100,84089,1557.36
8200,86593,1588.16
8300,90116.2,1654.43
8400,92969.6,1699.02
8500,96526.8,1740.99
8600,100402,1782.14
8700,103747,1806.87
8800,107506,1902.84
8900,111393,1922.29
9000,114393,1974.31
9100,118274,2023.22
9200,122796,2081.98
9300,127001,2087.57
9400,130014,2162.29
9500,134614,2211.11
9600,138466,2508.62
9700,143935,2323.93
9800,147872,2359.91
9900,151423,2415.83
10000,157368,2481.82
