5,0.001,0.01
10,0.003,0.008
20,0.007,0.012
30,0.016,0.013
40,0.025,0.022
50,0.042,0.034
60,0.079,0.035
70,0.096,0.068
80,0.14,0.075
90,0.182,0.096
100,0.266,0.107
100,0.294,0.14
200,1.919,0.393
300,5.045,0.772
400,11.037,1.509
500,22.802,2.342
600,40.558,4.106
700,71.648,5.245
800,89.317,7.756
900,118.078,8.089
1000,164.262,10.464
1100,217.441,12.245
1200,311.748,18.712
1300,372.299,18.479
1400,493.124,26.642
1500,554.129,24.662
1600,640.231,37.086
1700,788.76,38.851
1800,896.657,45.68
1900,1099.31,54.338
2000,1272.13,64.952
2100,1428.46,68.336
2200,1646.31,72.275
2300,1821.7,82.263
2400,2082.85,89.084
2500,2268.38,98.981
2600,2625.58,110.524
2700,2856.39,115.216
2800,3418.8,129.621
2900,3634.29,147.298
3000,4005.61,152.635
3100,4545.56,171.004
3200,4859.32,177.469
3300,5508.01,192.565
3400,5894.02,208.917
3500,6499.02,219.762
3600,6965.68,246.859
3700,8031.84,258.852
3800,8155.2,270.371
3900,8363.05,270.181
4000,9185.98,282.524
4100,10187.8,308.039
4200,11077.7,323.324
4300,12972.2,358.137
4400,13285,396.839
4500,13920.3,405.251
4600,14849.5,425.391
4700,15902.5,442.559
4800,17081.5,472.166
4900,17938.1,484.555
5000,19340.1,508.305
5100,20426.8,532.984
5200,21582.4,565.765
5300,22684.5,582.207
5400,24107.8,603.456
5500,25407.1,629.396
5600,26836,663.689
5700,28220.4,684.091
5800,29901.6,704.673
5900,31383.8,728.262
6000,33080.8,780.092
6100,34873.7,798.526
6200,36498.5,815.105
6300,38597.3,856.656
6400,40716.1,1025.3
6500,42837.1,920.612
6600,44341.6,952.081
6700,46121.4,986.784
6800,48003.7,1025.33
6900,50093,1060.68
7000,53023.9,1085.11
7100,54632.6,1115.49
7200,57730.6,1169.3
7300,59436.7,1184.83
7400,61471.2,1229.74
7500,65401.6,1275.18
7600,67941.8,1308.88
7700,69541.3,1358.35
7800,72354.2,1379.13
7900,75152.8,1418.93
8000,78612.8,1535.23
8100,82071.6,1482.08
8200,84155.9,1514.3
8300,87554.1,1587.13
8400,91426.1,1642.8
8500,93934.7,1680.58
8600,98031.6,1711.01
8700,100429,1742.2
8800,103552,1827.18
8900,107688,1872.39
9000,111542,1874.29
9100,116313,1937.2
9200,118626,1982.64
9300,122727,2001.09
9400,126592,2061.08
9500,131486,2115.33
9600,134579,2345.8
9700,140127,2206.05
9800,143579,2280.22
9900,148190,2284.84
10000,152646,2381.54
