5,1.9e-05
5,2.2e-05
5,1.9e-05
5,2.3e-05
5,1.8e-05
10,1.4e-05
10,1.4e-05
10,1.4e-05
10,1.1e-05
10,1.2e-05
20,2.1e-05
20,2.6e-05
20,1.8e-05
20,1.9e-05
20,1.6e-05
30,3.5e-05
30,3.2e-05
30,3e-05
30,3.1e-05
30,3.5e-05
40,5e-05
40,4.9e-05
40,4.8e-05
40,5e-05
40,6.9e-05
50,7.1e-05
50,7e-05
50,7.5e-05
50,6.9e-05
50,7.5e-05
60,0.000106
60,0.000104
60,0.000106
60,0.000106
60,0.000102
70,0.000181
70,0.000159
70,0.00015
70,0.000187
70,0.00015
80,0.00021
80,0.000212
80,0.000214
80,0.000278
80,0.00021
90,0.000256
90,0.000356
90,0.000284
90,0.000254
90,0.000271
100,0.00036
100,0.000362
100,0.000357
100,0.000365
100,0.00041
100,0.000387
100,0.000382
100,0.000368
100,0.000352
100,0.000359
200,0.002036
200,0.002088
200,0.002074
200,0.001913
200,0.00205
300,0.006146
300,0.006475
300,0.006119
300,0.005917
300,0.005749
400,0.01295
400,0.013705
400,0.012865
400,0.013041
400,0.01257
500,0.024046
500,0.023841
500,0.0242
500,0.023636
500,0.023233
600,0.038634
600,0.03752
600,0.036602
600,0.039144
600,0.038488
700,0.062629
700,0.071503
700,0.065099
700,0.068227
700,0.063254
800,0.089515
800,0.09147
800,0.089429
800,0.089207
800,0.088352
900,0.125891
900,0.121596
900,0.119587
900,0.122465
900,0.129071
1000,0.181009
1000,0.168155
1000,0.164606
1000,0.161137
1000,0.160715
1100,0.215419
1100,0.210953
1100,0.213696
1100,0.212391
1100,0.209961
1200,0.278108
1200,0.274433
1200,0.27521
1200,0.271392
1200,0.270331
1300,0.358297
1300,0.347974
1300,0.351694
1300,0.349143
1300,0.355137
1400,0.431242
1400,0.430147
1400,0.431393
1400,0.434857
1400,0.440058
1500,0.530607
1500,0.528603
1500,0.558716
1500,0.531687
1500,0.532109
1600,0.659053
1600,0.659239
1600,0.653929
1600,0.652981
1600,0.661655
1700,0.776037
1700,0.776035
1700,0.784589
1700,0.764823
1700,0.760452
1800,0.917447
1800,0.912168
1800,0.919112
1800,0.937984
1800,0.931071
1900,1.11578
1900,1.07471
1900,1.14177
1900,1.10988
1900,1.07788
2000,1.30157
2000,1.32
2000,1.2636
2000,1.25136
2000,1.30166
2100,1.4917
2100,1.47769
2100,1.50223
2100,1.49661
2100,1.47482
2200,1.69309
2200,1.69894
2200,1.70291
2200,1.71231
2200,1.85563
2300,2.07021
2300,2.02552
2300,2.15345
2300,2.13697
2300,2.04654
2400,2.24482
2400,2.19854
2400,2.40837
2400,2.45239
2400,2.31956
2500,2.62597
2500,2.57698
2500,2.59539
2500,2.61
2500,2.60489
2600,2.89666
2600,2.89975
2600,2.86616
2600,2.90125
2600,2.88311
2700,3.21698
2700,3.26371
2700,3.3413
2700,3.26044
2700,3.29083
2800,3.64225
2800,3.62505
2800,3.59336
2800,3.64342
2800,3.62597
2900,4.03964
2900,4.03063
2900,4.032
2900,4.05982
2900,4.02383
3000,4.43079
3000,4.49736
3000,4.494
3000,4.47321
3000,4.46445
3100,4.93312
3100,4.95509
3100,4.99238
3100,4.90554
3100,4.94132
3200,5.35535
3200,5.40256
3200,5.40951
3200,5.43503
3200,5.37625
3300,5.93542
3300,5.95589
3300,5.92414
3300,5.91049
3300,5.92001
3400,6.5052
3400,6.47134
3400,6.43739
3400,6.4639
3400,6.44227
3500,6.99523
3500,7.03738
3500,7.03055
3500,7.06945
3500,7.11958
3600,7.64027
3600,7.54269
3600,7.53358
3600,7.5539
3600,7.57045
3700,8.27895
3700,8.3316
3700,8.14642
3700,8.26095
3700,8.29223
3800,8.87345
3800,8.9174
3800,8.92752
3800,8.87702
3800,8.83828
3900,9.66615
3900,9.6818
3900,9.58379
3900,9.59226
3900,9.7711
4000,10.379
4000,10.507
4000,10.3891
4000,10.338
4000,10.4237
4100,11.2616
4100,11.2865
4100,11.2701
4100,11.1858
4100,11.395
4200,12.0869
4200,12.1421
4200,12.0251
4200,12.1399
4200,12.0404
4300,12.9621
4300,12.911
4300,13.0446
4300,12.9177
4300,12.9543
4400,13.8355
4400,13.9598
4400,13.9016
4400,13.7359
4400,13.8274
4500,14.8293
4500,14.7255
4500,14.7566
4500,15.0072
4500,14.9336
4600,15.7495
4600,15.7528
4600,15.6591
4600,15.8661
4600,15.7226
4700,16.7645
4700,16.7736
4700,16.9109
4700,16.727
4700,16.8458
4800,17.7957
4800,17.8711
4800,17.7909
4800,17.8351
4800,17.8418
4900,19.0349
4900,19.2688
4900,19.2695
4900,18.9204
4900,18.991
5000,20.2655
5000,20.5028
5000,20.5785
5000,20.4861
5000,20.546
5100,21.3675
5100,21.7514
5100,21.4154
5100,21.3281
5100,21.5433
5200,22.9835
5200,22.9892
5200,22.4812
5200,22.7384
5200,22.6744
5300,23.969
5300,24.3681
5300,24.0245
5300,23.9167
5300,24.2509
5400,25.2897
5400,25.4382
5400,25.3787
5400,25.8116
5400,25.6216
5500,26.7757
5500,27.2171
5500,26.7104
5500,27.1168
5500,27.0094
5600,28.5327
5600,28.2114
5600,28.1211
5600,28.235
5600,28.5258
5700,29.8661
5700,29.7884
5700,29.694
5700,29.5561
5700,29.7693
5800,31.8607
5800,31.328
5800,31.6794
5800,31.5886
5800,31.6244
5900,32.8224
5900,33.0106
5900,32.9227
5900,32.905
5900,32.7242
6000,34.7665
6000,34.7582
6000,35.1071
6000,35.316
6000,34.8738
6100,36.5654
6100,36.4074
6100,37.1285
