0.00,0.00,0.1,12
0.00,0.00,0.01,90
0.00,0.00,0.01,100
0.00,0.00,0.01,90
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,88
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.00,0.00,0.0,100
0.01,0.00,0.01,100
0.03,0.00,0.03,94
0.07,0.00,0.08,100
0.14,0.00,0.15,99
0.26,0.00,0.26,100
0.48,0.00,0.49,100
0.83,0.00,0.84,99
1.47,0.00,1.48,99
2.03,0.00,2.04,99
3.26,0.01,3.28,99
3.95,0.00,3.96,99
5.33,0.01,5.34,99
6.69,0.01,6.71,100
8.81,0.03,8.85,99
12.45,0.02,12.48,99
18.00,0.02,18.02,99
23.60,0.01,23.61,99
29.26,0.03,29.3,99
32.78,0.05,32.87,99
43.48,0.05,43.56,99
46.49,0.03,46.53,99
57.00,0.03,57.04,99
70.42,0.05,70.52,99
82.62,0.06,82.72,99
93.97,0.07,94.08,99
108.10,0.11,108.28999999999999,99
122.88,0.08,122.99,99
137.32,0.09,137.51,99
150.25,0.14,150.49,99
175.41,0.09,175.53,99
195.05,0.11,195.2,99
215.24,0.07,215.36,99
241.19,0.10,241.38,99
264.68,0.18,265.12,99
291.97,0.21,292.35,99
322.27,0.23,322.65,99
352.06,0.28,352.55,99
384.41,0.29,384.93,99
415.23,0.29,415.8,99
459.26,0.25,459.78,99
495.53,0.27,496.05,99
534.63,0.18,535.0,99
571.36,0.35,572.07,99
617.94,0.31,618.47,99
659.68,0.39,660.45,99
710.21,0.35,710.89,99
760.45,0.26,760.95,99
808.70,0.54,809.72,99
860.94,0.51,861.89,99
924.74,0.45,925.67,99
984.08,0.33,984.71,99
1048.80,0.41,1049.58,99
1110.11,0.57,1111.21,99
1181.22,0.56,1182.25,99
1251.59,0.60,1252.84,99
1336.76,0.46,1337.71,99
1411.78,0.44,1412.96,99
1486.89,0.40,1487.86,99
2128.35,0.42,2179.29,97
